"Lat","Lon","Year","Abundance","Gear"
54.6461639731579,-166.733254421579,2007,4.52767397082277,"AT1"
55.1444920955,-166.767446857,2007,13.703381764984,"AT1"
55.6479788055,-166.8031825695,2007,0.140028245362758,"AT1"
55.815860455,-166.814711139,2007,7.6356153759172,"AT1"
55.9836890385,-166.8268142005,2007,33.9077441464891,"AT1"
57.4318259736364,-166.930020618182,2007,193.509561355094,"AT1"
54.9767428095,-166.7555059145,2007,1.8250222920144,"AT1"
56.9650678005,-166.8965103355,2007,2170.47747216901,"AT1"
55.3122127885,-166.7799511135,2007,1.29845055987938,"AT1"
56.6294903595,-166.871962463,2007,275.680714298259,"AT1"
56.1514373095,-166.8384606015,2007,73.3888889364557,"AT1"
57.133375481,-166.9087917545,2007,1315.11488851469,"AT1"
57.301644077,-166.919784357,2007,687.592757090757,"AT1"
55.4801051865,-166.7910116345,2007,0.591653969662063,"AT1"
56.797157382,-166.884763121,2007,252.509306805927,"AT1"
56.4706754085,-166.86145059,2007,178.906264535136,"AT1"
56.5936300675,-167.541905108,2007,161.878468823987,"AT1"
55.1010870325,-167.396190823,2007,0.00496297249709576,"AT1"
54.9377137384211,-167.379987737368,2007,0.723142006135935,"AT1"
55.4364236235,-167.4281349745,2007,2.7242838733445,"AT1"
55.9270212225,-167.476840346,2007,0.435777203403182,"AT1"
56.0950531035,-167.492487589,2007,1.30506777978933,"AT1"
56.262775544,-167.5090400095,2007,1.51447497057132,"AT1"
55.268746532,-167.4117768255,2007,0.028013896285111,"AT1"
57.258294011,-167.6093637705,2007,21.9298565190369,"AT1"
55.5953975885,-167.4433198955,2007,7.58714177157653,"AT1"
56.9268161455,-167.57200383,2007,342.739761121915,"AT1"
56.4304831285,-167.526202795,2007,49.1239802374325,"AT1"
57.4260625945,-167.6261737905,2007,160.822763636152,"AT1"
57.534944515,-167.638167551667,2007,47.7871389231901,"AT1"
55.759318537,-167.459678783,2007,13.6454023137637,"AT1"
57.0940407605,-167.592386742,2007,254.057839247568,"AT1"
56.7591868435,-167.559120812,2007,442.301857214442,"AT1"
57.6067721981818,-167.645208398182,2007,66.7865711981439,"AT1"
57.033132234,-168.1954682595,2007,956.52128977176,"AT1"
55.5408516865,-168.0235871675,2007,98.4214063829431,"AT1"
55.3776377978947,-168.005028543158,2007,97.6013280333913,"AT1"
55.8759332845,-168.061495618,2007,155.296875887438,"AT1"
56.372806,-168.1192604905,2007,129.5694694734,"AT1"
56.535881404,-168.1370835285,2007,47.5759558957488,"AT1"
56.701959316,-168.157199402,2007,191.586742841946,"AT1"
55.7083231,-168.042542169,2007,290.392411551321,"AT1"
56.043550545,-168.080268023,2007,64.1452534078817,"AT1"
57.3392502530769,-168.231287125385,2007,234.593971052478,"AT1"
56.8650908685,-168.176004942,2007,276.125607351424,"AT1"
56.2109674445,-168.099730433,2007,11.3702222127942,"AT1"
57.201007601,-168.215632291,2007,970.537112565277,"AT1"
57.6364472635,-168.2670780695,2007,384.144235339537,"AT1"
57.4732030742105,-168.247942889474,2007,2880.48762940292,"AT1"
57.7452719266667,-168.279742196667,2007,329.09124042202,"AT1"
57.822568725,-168.28998311625,2007,229.25101463846,"AT1"
55.8032584905,-168.6446210935,2007,1572.10849898485,"AT1"
55.6430884473684,-168.623679361053,2007,777.858617269126,"AT1"
55.9425322671429,-168.663013139286,2007,414.492277979376,"AT1"
56.3863360655,-168.7204564935,2007,1541.61057136601,"AT1"
56.2229794205263,-168.699381664211,2007,78.3333122470848,"AT1"
56.7054936005,-168.762698466,2007,96.3420399990494,"AT1"
57.202725163,-168.829440248,2007,317.565606958118,"AT1"
57.34087953,-168.847767757692,2007,285.34240640417,"AT1"
56.548561634,-168.74218636,2007,257.841629856885,"AT1"
56.871226174,-168.7851350285,2007,251.282149640221,"AT1"
57.0350929355,-168.807163579,2007,2138.68568090113,"AT1"
57.623264105,-168.886594638,2007,380.101080629414,"AT1"
57.5017454426316,-168.869599351579,2007,142.723107985833,"AT1"
57.9436350457143,-168.930481220714,2007,42.1410575208724,"AT1"
57.8066229278947,-168.911859719474,2007,46.0297463813316,"AT1"
56.442303636,-169.342508685333,2007,147.947941725615,"AT1"
56.3002714363158,-169.316646137895,2007,703.964788683535,"AT1"
56.6159339466667,-169.368548558333,2007,32048.6668184372,"AT1"
56.7383600955556,-169.385264275556,2007,2024.08863113768,"AT1"
57.0213102435,-169.4258781975,2007,358.633785041262,"AT1"
56.85785236,-169.402496633684,2007,2403.98845046279,"AT1"
57.126044644,-169.440520792,2007,31.5156580130583,"AT1"
57.407840676,-169.4797520895,2007,498.443736023477,"AT1"
57.2446428721053,-169.457351366316,2007,112.336219676439,"AT1"
57.7424987875,-169.521513154,2007,130.475976561198,"AT1"
58.2443339985,-169.599133608,2007,17.07870175627,"AT1"
57.5751394365,-169.5025296315,2007,71.4512940315509,"AT1"
57.909606578,-169.5477038295,2007,41.2281589445908,"AT1"
58.076767056,-169.5747263545,2007,36.8708929010481,"AT1"
56.228703224,-169.9084889055,2007,770.859016993556,"AT1"
56.0654319963158,-169.886303184737,2007,175.682768259719,"AT1"
56.517280128,-169.953905283,2007,8061.14812309313,"AT1"
56.396102449,-169.93513175,2007,7716.30766952866,"AT1"
56.808083421,-169.9966742025,2007,9752.20410088253,"AT1"
56.6461992721053,-169.972520913684,2007,10073.5394971505,"AT1"
56.975813048,-170.022007606,2007,8082.91633100853,"AT1"
57.54886122,-170.110536676,2007,395.415649367037,"AT1"
57.3856970063158,-170.085263370526,2007,1001.66037858773,"AT1"
57.8833117915,-170.1610978545,2007,52.157901438903,"AT1"
58.377820667,-170.237757722,2007,0.352290876570737,"AT1"
58.5451744035,-170.263581187,2007,0.418199057693077,"AT1"
57.7161542955,-170.135655421,2007,240.987470059608,"AT1"
58.044884195,-170.1859772025,2007,0.952359893625117,"AT1"
58.2101292175,-170.2116344275,2007,0.935714868571063,"AT1"
58.73494995,-170.292632194118,2007,0.526239085339017,"AT1"
59.0532516955,-170.3429308475,2007,0.206316695290686,"AT1"
58.889650701579,-170.317388203684,2007,0.333824291496094,"AT1"
59.3886730035,-170.3963119185,2007,0.123742312550234,"AT1"
59.8930505525,-170.4769347345,2007,0.239767550322301,"AT1"
59.2210046685,-170.368683472,2007,0.561233021916229,"AT1"
59.556537372,-170.423820443,2007,0.247719950764794,"AT1"
59.724715931,-170.4502596315,2007,0.12896907988897,"AT1"
56.3499678745,-170.54218873,2007,23057.9984795052,"AT1"
56.1867617521053,-170.515912317895,2007,6461.63946278978,"AT1"
56.678384707,-170.5954453925,2007,7918.60277982714,"AT1"
56.5113663925,-170.568640598,2007,21173.7342202647,"AT1"
56.845968175,-170.6227646655,2007,10379.0579061843,"AT1"
56.96710653,-170.643136678889,2007,7880.13261079093,"AT1"
58.762919625,-170.945704079,2007,0.248164560730872,"AT1"
57.250949527,-170.689149337,2007,2432.83426056468,"AT1"
57.0878755889474,-170.662429684737,2007,3874.04652962217,"AT1"
57.5857382,-170.745255909,2007,1997.22648332648,"AT1"
58.0875965775,-170.8296135095,2007,73.7906385103561,"AT1"
58.2550195035,-170.856973884,2007,7.14256447684923,"AT1"
58.423727039,-170.887548085,2007,1.70094422582702,"AT1"
59.9109123828571,-171.145459178571,2007,0.0572629826501652,"AT1"
57.418412451,-170.7160562515,2007,2065.35481484212,"AT1"
59.431320253,-171.0602354715,2007,0.0886418327826151,"AT1"
57.7532015275,-170.771884577,2007,2996.83283944745,"AT1"
59.100590039,-171.0025817925,2007,0.408643858234258,"AT1"
58.5934520555,-170.9167371565,2007,49.587325628959,"AT1"
59.5993207335,-171.0896035585,2007,0.280542812808795,"AT1"
59.768106879,-171.119834757,2007,0.0349761054669607,"AT1"
57.920476111,-170.7997306295,2007,1839.6172046796,"AT1"
59.264475288,-171.0315073785,2007,0.0766516139472509,"AT1"
58.932736511,-170.9735794245,2007,21.7136615764727,"AT1"
57.9917254175,-171.4383346585,2007,1352.71404466604,"AT1"
56.4899665715,-171.1753740535,2007,116.362675124661,"AT1"
59.9566137236364,-171.797557837273,2007,0,"AT1"
56.32689832,-171.147333550526,2007,917.694398936222,"AT1"
56.824169982,-171.2340283615,2007,3231.51314767025,"AT1"
57.328618482,-171.319941483,2007,1555.47357068186,"AT1"
57.492020754,-171.350283148,2007,3484.49519216278,"AT1"
59.8270332945,-171.7760514405,2007,1.04980027753875,"AT1"
57.6574523795,-171.3787724495,2007,552.417084638446,"AT1"
59.32437815,-171.680298511,2007,6.57997645807564,"AT1"
59.1554564465,-171.64921695,2007,3.6284565757581,"AT1"
56.657138513,-171.2029663695,2007,5984.55952437771,"AT1"
59.4926103935,-171.711857707,2007,4.98519675272647,"AT1"
58.66033614,-171.558955798,2007,72.0457888109704,"AT1"
56.9913416185,-171.2629060005,2007,1117.18037421052,"AT1"
59.6599549615,-171.7435310855,2007,9.79217591444094,"AT1"
58.325812896,-171.497830899,2007,337.354378739101,"AT1"
57.824583681,-171.4083909065,2007,240.763033985528,"AT1"
58.825641781,-171.589469747,2007,35.75940551148,"AT1"
58.9873350615,-171.618610607,2007,36.0528398711223,"AT1"
57.1587640185,-171.2916240585,2007,1875.95816214029,"AT1"
58.492949302,-171.528514286,2007,21.9597712314915,"AT1"
58.1587571665,-171.4680503095,2007,3024.12387108572,"AT1"
58.199089743,-172.1134617815,2007,2411.21579902861,"AT1"
56.70979809,-171.829855175,2007,4946.11201522366,"AT1"
56.5472832821053,-171.798150800526,2007,909.297736907244,"AT1"
57.0368143295,-171.889377708,2007,70.3468007182681,"AT1"
57.5305633005,-171.983171078,2007,9532.56318683799,"AT1"
57.6978048955,-172.0157061275,2007,9817.52856254891,"AT1"
59.9760911228571,-172.467363225714,2007,3.53200214772504,"AT1"
57.864967473,-172.0481737685,2007,5285.11480554695,"AT1"
59.5289369535,-172.377279619,2007,74.3146087585571,"AT1"
59.3644750855,-172.343399514,2007,9.49322788109093,"AT1"
56.8744549255,-171.859068401,2007,1569.55853462784,"AT1"
59.69620523,-172.4111265305,2007,173.77131500734,"AT1"
58.868056397,-172.2430191025,2007,96.5053627876668,"AT1"
57.201571278,-171.9210268045,2007,275.721685042726,"AT1"
59.8633264505,-172.444956417,2007,61.5770671102535,"AT1"
58.5333701275,-172.178142299,2007,368.714460388234,"AT1"
58.032123485,-172.079532851,2007,2949.34186130834,"AT1"
59.035383186,-172.276679403,2007,52.4918648067805,"AT1"
59.2024667125,-172.3105495265,2007,38.5407486599868,"AT1"
57.368240808,-171.952400604,2007,3260.32181906722,"AT1"
58.7005746135,-172.2126068715,2007,198.386356149756,"AT1"
58.36618028,-172.1457739235,2007,951.664450696619,"AT1"
58.3194568525,-172.773762964,2007,761.378839248872,"AT1"
56.828578205,-172.462690459,2007,416.276127814496,"AT1"
60.48349854,-173.247906039,2007,1.01838900055996,"AT1"
60.316412899,-173.2099529375,2007,0.0536924011999846,"AT1"
56.6656146178947,-172.428859922632,2007,4.87629779693563,"AT1"
57.154383964,-172.5292624915,2007,8107.00044443297,"AT1"
57.651522144,-172.632009838,2007,4812.84044061671,"AT1"
57.818510897,-172.6679835085,2007,5033.61572672549,"AT1"
60.1493281345,-173.1715511305,2007,0.557101677701563,"AT1"
57.9857221095,-172.7026673615,2007,8334.25548847749,"AT1"
59.648128347,-173.060727371,2007,10.8438763440904,"AT1"
59.488938121,-173.0244907845,2007,9.6020560640152,"AT1"
56.9931523325,-172.4961204745,2007,6635.67536625034,"AT1"
60.817698732,-173.3245540415,2007,1.11681501668978,"AT1"
60.650557192,-173.286139413,2007,0.708543054407257,"AT1"
59.8155778815,-173.0983220665,2007,5.44487302449031,"AT1"
58.98655467,-172.916569438,2007,252.77871042695,"AT1"
57.321596476,-172.5635001305,2007,966.87394430566,"AT1"
59.9823372185,-173.1351270925,2007,1.37426191827924,"AT1"
58.647403675,-172.84353045,2007,2958.7170917077,"AT1"
58.152551175,-172.7379081545,2007,1888.16156326854,"AT1"
60.984899949,-173.362832459,2007,0.121590869616752,"AT1"
59.153961027,-172.952883203,2007,102.171502173738,"AT1"
59.321148313,-172.98886508,2007,26.8381202464032,"AT1"
57.4868307785,-172.5979454795,2007,720.494248557893,"AT1"
58.8173097065,-172.8806747885,2007,1769.83195099343,"AT1"
58.4815641435,-172.8076392365,2007,2417.12731870234,"AT1"
58.3269198315,-173.4098860115,2007,9678.42271553228,"AT1"
56.8545469715,-173.079035969,2007,14.6126795078351,"AT1"
60.4710483495,-173.917435943,2007,2.89617390213058,"AT1"
60.3039362805,-173.8771548125,2007,96.7623063108589,"AT1"
56.6913188089474,-173.044438456316,2007,14.2098576056181,"AT1"
57.1851080035,-173.152136472,2007,2290.91606264928,"AT1"
57.665409869,-173.258971943,2007,2679.81808834976,"AT1"
57.832496701,-173.2974570255,2007,10552.3735114919,"AT1"
60.137156527,-173.836077822,2007,131.474520607662,"AT1"
57.997979353,-173.3349700665,2007,16523.5898512872,"AT1"
59.642109405,-173.71747574,2007,151.479673404915,"AT1"
59.4794122395,-173.6784894495,2007,128.592615860611,"AT1"
57.0208028715,-173.115016449,2007,114.233886116041,"AT1"
60.8038680385,-173.99884716,2007,0.322703708616853,"AT1"
60.637939701,-173.9580137485,2007,0.679475979289074,"AT1"
59.8037333895,-173.7553918725,2007,29.3591104225032,"AT1"
61.0793463416667,-174.066955636667,2007,0,"AT1"
58.9783674725,-173.560861518,2007,800.402240497897,"AT1"
57.3315033595,-173.1850623295,2007,6112.14696528069,"AT1"
59.9702662785,-173.7962049455,2007,63.8173358169131,"AT1"
58.6524579875,-173.4844881605,2007,960.824255376005,"AT1"
58.160229504,-173.372374531,2007,18416.5280852248,"AT1"
60.970312493,-174.0394192065,2007,0.00141936602042998,"AT1"
59.1454151865,-173.5992850075,2007,1882.38936517705,"AT1"
59.3124769945,-173.638806056,2007,165.932218715578,"AT1"
57.4990268205,-173.222221931,2007,1836.40155508039,"AT1"
58.8126118615,-173.5217473965,2007,2159.12476225495,"AT1"
58.485940195,-173.4458816105,2007,2663.54768392087,"AT1"
57.627734895,-173.8720929505,2007,408.9658046886,"AT1"
57.4647100336842,-173.831929198947,2007,2.86601324100402,"AT1"
59.66370211,-174.3820991765,2007,591.448410138579,"AT1"
58.1988473605,-174.014532877,2007,2573.89199424335,"AT1"
58.0406697494737,-173.97534136,2007,4236.09361256711,"AT1"
58.520415081,-174.0941857305,2007,478.380984525647,"AT1"
59.0184828045,-174.216772502,2007,1061.66700531208,"AT1"
59.175650265,-174.2574470325,2007,1259.33088139838,"AT1"
59.3424513205,-174.300577319,2007,556.132913435257,"AT1"
61.004527571,-174.7484095085,2007,0.124908390637757,"AT1"
60.8384158285,-174.698029964,2007,7.22521394935138,"AT1"
58.3556528555,-174.054526399,2007,543.626680789614,"AT1"
61.155801463,-174.790828685,2007,0.0462990271035986,"AT1"
60.340299682,-174.5639057985,2007,154.427709900802,"AT1"
58.688300459,-174.1348240405,2007,1639.81361626945,"AT1"
61.2819325316667,-174.825106851667,2007,0.00911214527407455,"AT1"
60.0021363905,-174.473220073,2007,141.358217421926,"AT1"
59.5052099295,-174.34266465,2007,851.111502160468,"AT1"
60.5087174475,-174.609042839,2007,55.3302894062549,"AT1"
60.671906774,-174.653000987,2007,194.627903537732,"AT1"
58.853774207,-174.178447608,2007,1067.15632381188,"AT1"
60.1717487615,-174.5198720485,2007,90.3066762175774,"AT1"
59.832481526,-174.4266154545,2007,329.482483275577,"AT1"
60.3331328015,-175.242585123,2007,2003.4646890418,"AT1"
58.8520960695,-174.8229194215,2007,926.544662162863,"AT1"
58.6933678078947,-174.780017062105,2007,49.5052564849867,"AT1"
59.1781134525,-174.912470054,2007,4478.13562339537,"AT1"
59.678573934,-175.050438028,2007,3053.83498932855,"AT1"
59.846913269,-175.100828651,2007,6447.29473608929,"AT1"
60.00911117,-175.1501752055,2007,4209.83228356862,"AT1"
59.0116967485,-174.8676280955,2007,4621.53815678204,"AT1"
60.994553473,-175.4367417305,2007,44.7644891709561,"AT1"
59.3451213645,-174.9562865515,2007,4423.94785512983,"AT1"
60.6611095015,-175.33838205,2007,596.307015662171,"AT1"
60.1736593315,-175.1965608455,2007,6208.55200860522,"AT1"
61.1343328626667,-175.478476821333,2007,75.1101717748767,"AT1"
59.5122536415,-175.0027433925,2007,7528.40793919841,"AT1"
60.8276845685,-175.3904121335,2007,364.04936242376,"AT1"
60.4943861715,-175.290841688,2007,461.252507851592,"AT1"
61.280004544,-175.521368209333,2007,114.574035235859,"AT1"
59.991682467,-175.8223396735,2007,3869.76089925475,"AT1"
58.530954764,-175.3835915065,2007,3.11471903963099,"AT1"
61.9337202933333,-176.446331314167,2007,265.304011314408,"AT1"
58.37399812,-175.329966515263,2007,240.871502800382,"AT1"
58.851967957,-175.4721243265,2007,244.308542411956,"AT1"
59.3489604355,-175.6239108575,2007,1730.54411365404,"AT1"
59.5123883565,-175.674086745,2007,2575.58538348251,"AT1"
61.8011365405,-176.4032290235,2007,200.136748976004,"AT1"
59.672980174,-175.7235123165,2007,3512.15196062652,"AT1"
61.3082458785,-176.2417516665,2007,177.322429620652,"AT1"
61.142587755,-176.1875579275,2007,484.452197893502,"AT1"
58.693360064,-175.4253727455,2007,104.557408918989,"AT1"
61.474001266,-176.2955029765,2007,323.312935865634,"AT1"
60.6463241405,-176.028700961,2007,859.071755086854,"AT1"
59.0175870465,-175.523491881,2007,788.630707324506,"AT1"
61.636657851,-176.3492109715,2007,293.95344331032,"AT1"
60.315003972,-175.923602428,2007,911.657367203291,"AT1"
59.831644537,-175.773162149,2007,6341.55193582167,"AT1"
60.811718118,-176.0816365085,2007,727.284470115722,"AT1"
60.9770741255,-176.1342959525,2007,902.984164281732,"AT1"
59.183235612,-175.5739127705,2007,5349.2958908321,"AT1"
60.4806703045,-175.9758536045,2007,916.856369760221,"AT1"
60.1543379995,-175.8718393705,2007,2122.12690152162,"AT1"
60.2539615485,-176.5758542815,2007,1106.77515234873,"AT1"
58.782835823,-176.0923239755,2007,137.705008937374,"AT1"
58.6211864089474,-176.040085177368,2007,409.255517662147,"AT1"
59.1143232845,-176.199767661,2007,295.488295811346,"AT1"
59.6110638905,-176.3618943795,2007,1339.59284423122,"AT1"
59.7725044085,-176.416129116,2007,352.431746637752,"AT1"
59.9378737405,-176.4703814135,2007,193.952658100672,"AT1"
61.5228542414286,-177.011804234286,2007,82.3801729482929,"AT1"
61.382210331,-176.9639300485,2007,208.44216001084,"AT1"
58.9486218725,-176.145354452,2007,613.620924553937,"AT1"
60.9023710895,-176.797801508,2007,1488.99948546075,"AT1"
59.2799674585,-176.253513679,2007,732.656424886975,"AT1"
60.5716891525,-176.683442839,2007,546.038054457738,"AT1"
60.099504409,-176.5242850425,2007,652.873520141052,"AT1"
61.0622431075,-176.8527590865,2007,2055.89145399219,"AT1"
61.223355624,-176.9090579705,2007,2117.68068353344,"AT1"
59.445681852,-176.3076527895,2007,1648.00184819241,"AT1"
60.7370057265,-176.740984988,2007,904.289632953354,"AT1"
60.4065305225,-176.6265035305,2007,1019.72892640837,"AT1"
61.6303657018182,-177.050411956364,2007,12.82822693984,"AT1"
60.2559598335,-177.2548320265,2007,470.677255428335,"AT1"
58.8066223845,-176.7392449135,2007,364.815334921542,"AT1"
58.6454437831579,-176.681600518421,2007,47.5100321830098,"AT1"
59.137126852,-176.8558598315,2007,244.708642592747,"AT1"
59.6259535265,-177.0293975765,2007,2770.45598730002,"AT1"
59.7874507805,-177.086869785,2007,270.582661974597,"AT1"
59.947078604,-177.1444101755,2007,2143.1080683318,"AT1"
61.33125515,-177.652211034286,2007,321.540899074323,"AT1"
58.971443735,-176.801365004,2007,55.2158211730652,"AT1"
60.897017856,-177.490508545,2007,2183.17983156422,"AT1"
59.3017812705,-176.914652459,2007,17891.646606256,"AT1"
60.5763909735,-177.3722978015,2007,259.9253943432,"AT1"
60.098302288,-177.1978575055,2007,1377.58294636059,"AT1"
61.0575519225,-177.5493424895,2007,2400.1652113963,"AT1"
61.220910145,-177.61003515,2007,1642.56345247273,"AT1"
59.4609431855,-176.968773803,2007,16442.8203206954,"AT1"
60.740419234,-177.432616458,2007,357.372240611512,"AT1"
60.417516142,-177.313734698,2007,217.455752872792,"AT1"
60.338467498,-177.9576442335,2007,30542.9167187778,"AT1"
58.8922620065,-177.40965824,2007,27.1951323230538,"AT1"
58.7311530636842,-177.35315253,2007,69.1525443849796,"AT1"
59.2221152285,-177.5332087405,2007,44.3010856988048,"AT1"
59.7032560365,-177.7148665005,2007,1824.35023025102,"AT1"
59.8682078705,-177.777069469,2007,3110.09775537582,"AT1"
60.03299086,-177.8410365155,2007,4665.41802933611,"AT1"
59.0571274025,-177.471410438,2007,5.00450336098427,"AT1"
60.97694912,-178.207241002222,2007,643.744647673636,"AT1"
